Date,Symbol,Open,High,Low,Close,Adj Close,Volume
19-09-2011,BERGEPAINT,38.607143,39.642857,37.696426,37.875,35.313046,247713
20-09-2011,BERGEPAINT,37.946426,38.535713,37.571426,37.80357,35.246449,346922
21-09-2011,BERGEPAINT,37.857143,38.30357,36.839287,37.017857,34.513885,509983
22-09-2011,BERGEPAINT,36.42857,37.357143,36.107143,36.642857,34.164257,604324
23-09-2011,BERGEPAINT,36.089287,37.142857,36.089287,36.482143,34.014408,528281
26-09-2011,BERGEPAINT,36.785713,37.42857,35.107143,35.696426,33.281849,976298
27-09-2011,BERGEPAINT,35.910713,36.5,35.714287,35.982143,33.548233,515323
28-09-2011,BERGEPAINT,36.035713,36.035713,35.357143,35.857143,33.431686,614364
29-09-2011,BERGEPAINT,36.017857,36.017857,35.392857,35.5,33.098698,328344
30-09-2011,BERGEPAINT,35.5,35.910713,35.089287,35.625,33.215244,498545
03-10-2011,BERGEPAINT,35.17857,35.982143,34.464287,35.607143,33.198593,374973
04-10-2011,BERGEPAINT,35.821426,36.357143,34.982143,35.321426,32.932205,691356
05-10-2011,BERGEPAINT,35.357143,35.642857,35,35.089287,32.715767,316982
07-10-2011,BERGEPAINT,35.714287,35.964287,35.357143,35.42857,33.032104,402035
10-10-2011,BERGEPAINT,35.089287,36.785713,35.089287,36.214287,33.764668,1002674
11-10-2011,BERGEPAINT,36.392857,36.92857,36.321426,36.464287,33.997761,582008
12-10-2011,BERGEPAINT,36.607143,36.875,36.125,36.410713,33.947819,268578
13-10-2011,BERGEPAINT,36.642857,37.30357,35.821426,35.946426,33.514931,666596
14-10-2011,BERGEPAINT,36.035713,36.5,35.785713,35.892857,33.464985,246215
17-10-2011,BERGEPAINT,36.17857,36.464287,34.857143,35.160713,32.782364,504526
18-10-2011,BERGEPAINT,35.214287,36.071426,35,35.767857,33.348438,269052
19-10-2011,BERGEPAINT,36.17857,36.214287,35.571426,35.67857,33.26519,117992
20-10-2011,BERGEPAINT,35.607143,36.107143,35.410713,35.80357,33.381733,152339
21-10-2011,BERGEPAINT,35.625,35.875,35.05357,35.232143,32.848965,141470
24-10-2011,BERGEPAINT,35.625,36.035713,35.357143,35.785713,33.365089,224445
25-10-2011,BERGEPAINT,35.892857,35.92857,35.25,35.80357,33.381733,141302
28-10-2011,BERGEPAINT,36.214287,36.446426,35.839287,36.142857,33.698074,277958
31-10-2011,BERGEPAINT,36.125,36.142857,35.67857,35.80357,33.381733,150992
01-11-2011,BERGEPAINT,35.535713,37.464287,35.464287,37.035713,34.530533,578438
02-11-2011,BERGEPAINT,37.142857,38.035713,36.625,37.857143,35.296402,829102
03-11-2011,BERGEPAINT,38.214287,38.821426,37.589287,38.214287,35.629391,1158544
04-11-2011,BERGEPAINT,38.214287,38.55357,37.42857,37.839287,35.279758,333370
08-11-2011,BERGEPAINT,37.821426,38.92857,37.5,38.607143,35.995667,653648
09-11-2011,BERGEPAINT,38.839287,41.214287,38.839287,39.982143,37.277664,2535598
11-11-2011,BERGEPAINT,39.285713,42.05357,39.285713,40.946426,38.176712,2233812
14-11-2011,BERGEPAINT,41.75,42.821426,39.642857,40,37.294308,782815
15-11-2011,BERGEPAINT,40.142857,40.142857,38.089287,38.30357,35.712631,322299
16-11-2011,BERGEPAINT,38.17857,38.17857,36.125,36.55357,34.081005,315915
17-11-2011,BERGEPAINT,36.42857,37.821426,36.196426,36.625,34.147602,202431
18-11-2011,BERGEPAINT,36.785713,36.785713,35.392857,35.696426,33.281849,250014
21-11-2011,BERGEPAINT,35.357143,35.857143,35.25,35.410713,33.01545,144656
22-11-2011,BERGEPAINT,35.446426,36.67857,35.446426,36.464287,33.997761,265521
23-11-2011,BERGEPAINT,36.535713,36.660713,35.357143,35.875,33.448334,517843
24-11-2011,BERGEPAINT,35.5,36.5,35.5,36.357143,33.897869,120005
25-11-2011,BERGEPAINT,36.196426,37.464287,35.821426,36.767857,34.280796,249345
28-11-2011,BERGEPAINT,37.339287,37.5,36.125,36.339287,33.881214,142567
29-11-2011,BERGEPAINT,36.517857,37.5,36.089287,36.339287,33.881214,229566
30-11-2011,BERGEPAINT,35.714287,37.125,35.714287,36.821426,34.330742,121237
01-12-2011,BERGEPAINT,37.464287,37.5,35.910713,36.089287,33.648129,202669
02-12-2011,BERGEPAINT,36.232143,36.55357,35.892857,36.089287,33.648129,343218
05-12-2011,BERGEPAINT,35.946426,36.392857,35.75,35.839287,33.415043,163472
07-12-2011,BERGEPAINT,36.017857,36.214287,35.75,35.857143,33.431686,89787
08-12-2011,BERGEPAINT,35.785713,36,35.214287,35.30357,32.915558,148691
09-12-2011,BERGEPAINT,35,35.482143,34.696426,35.30357,32.915558,105028
12-12-2011,BERGEPAINT,35.625,35.946426,34.571426,34.732143,32.382782,96709
13-12-2011,BERGEPAINT,34.767857,35.232143,34.375,34.660713,32.316181,97823
14-12-2011,BERGEPAINT,34.625,34.625,32.857143,33.392857,31.134089,176526
15-12-2011,BERGEPAINT,33.035713,33.357143,32.214287,32.321426,30.135132,196336
16-12-2011,BERGEPAINT,32.5,32.875,30.946428,31.267857,29.152832,212968
19-12-2011,BERGEPAINT,31.267857,31.267857,29.017857,29.267857,27.288116,224672
20-12-2011,BERGEPAINT,29.107141,29.285713,28.214285,28.339285,26.42235,151768
21-12-2011,BERGEPAINT,28.5,30.678572,27.946428,29.696428,27.687696,595140
22-12-2011,BERGEPAINT,29.696428,30.642857,28.964285,30.071428,28.037329,165841
23-12-2011,BERGEPAINT,30.357141,31,30.196428,30.482141,28.420261,128940
26-12-2011,BERGEPAINT,30.5,31.035713,30.482141,30.839285,28.753244,46183
