Date,Symbol,Open,High,Low,Close,Adj Close,Volume
19-09-2011,KANSAINER,82.214996,83.455002,82.010002,82.519997,76.384361,2750
20-09-2011,KANSAINER,82.199997,85.300003,82.199997,83.419998,77.217438,16120
21-09-2011,KANSAINER,84,84.5,83.214996,83.614998,77.397949,23280
22-09-2011,KANSAINER,82.514999,85.199997,81.510002,84.18,77.920952,21540
23-09-2011,KANSAINER,84.489998,84.764999,82.629997,84.324997,78.055168,5840
26-09-2011,KANSAINER,84.300003,84.300003,82.004997,82.324997,76.20388,2580
27-09-2011,KANSAINER,83.495003,84.269997,83.495003,83.754997,77.527527,3610
28-09-2011,KANSAINER,83,83.389999,82.010002,82.254997,76.139069,3100
29-09-2011,KANSAINER,82.5,83.004997,81.099998,81.705002,75.629967,21690
30-09-2011,KANSAINER,82.995003,87.839996,82.995003,83.974998,77.731178,22130
03-10-2011,KANSAINER,83.699997,88.495003,82.504997,87.279999,80.790451,56420
04-10-2011,KANSAINER,85.489998,87.300003,84,84.285004,78.018135,25720
05-10-2011,KANSAINER,85.449997,85.449997,83.004997,83.995003,77.749702,3660
07-10-2011,KANSAINER,84.669998,85.599998,83.610001,84.565002,78.277313,8950
10-10-2011,KANSAINER,84.669998,86,84.650002,85,78.679977,306850
11-10-2011,KANSAINER,84.669998,84.800003,83.010002,83.364998,77.166534,6680
12-10-2011,KANSAINER,84.5,84.650002,83.099998,83.235001,77.046211,4730
13-10-2011,KANSAINER,83.5,83.525002,82.605003,83.029999,76.856438,1810
14-10-2011,KANSAINER,84,85.790001,84,84.849998,78.54113,4090
17-10-2011,KANSAINER,84.669998,84.669998,83.800003,84.135002,77.879295,12810
18-10-2011,KANSAINER,83.800003,84.495003,83.5,84.004997,77.758957,9700
19-10-2011,KANSAINER,83.199997,84.190002,83.199997,84.004997,77.758957,360
20-10-2011,KANSAINER,84.480003,84.650002,84.004997,84.535004,78.249565,6140
21-10-2011,KANSAINER,84.669998,85.014999,84.5,84.915001,78.601288,2610
24-10-2011,KANSAINER,84.669998,85.474998,82.565002,83.480003,77.272987,37770
25-10-2011,KANSAINER,84.004997,84.900002,83.035004,84.239998,77.976479,4290
28-10-2011,KANSAINER,84.004997,84.870003,84.004997,84.669998,78.374504,4630
31-10-2011,KANSAINER,85.495003,85.495003,84.099998,85,78.679977,1260
01-11-2011,KANSAINER,83.300003,84.5,82.504997,83.214996,77.027702,8870
02-11-2011,KANSAINER,83.209999,84.775002,82.699997,83.43,77.226707,12770
03-11-2011,KANSAINER,83.5,83.695,83.5,83.555,77.342422,4750
04-11-2011,KANSAINER,83.995003,84.199997,82.800003,83.995003,77.749702,29130
08-11-2011,KANSAINER,84,85.485001,83.900002,85.055,78.730873,17690
09-11-2011,KANSAINER,85.389999,87.5,85.389999,86.775002,80.323006,31050
11-11-2011,KANSAINER,86,89,85.800003,86.010002,79.614883,81140
14-11-2011,KANSAINER,87.495003,88.105003,86.800003,87.639999,81.123688,21120
15-11-2011,KANSAINER,85.889999,87.879997,85.889999,87.614998,81.10054,8960
16-11-2011,KANSAINER,87.394997,87.5,85.82,86.949997,80.48497,19400
17-11-2011,KANSAINER,87.25,87.400002,85.665001,86.974998,80.508133,46850
18-11-2011,KANSAINER,85.504997,87.489998,84,87.120003,80.642334,21170
21-11-2011,KANSAINER,86.5,87.489998,86.07,87.245003,80.758057,19460
22-11-2011,KANSAINER,86.099998,90.839996,80.5,88.709999,82.11412,44040
23-11-2011,KANSAINER,86.504997,87.900002,86.504997,87,80.531265,10890
24-11-2011,KANSAINER,85.099998,87.900002,85.099998,87.139999,80.660858,18450
25-11-2011,KANSAINER,87.800003,87.800003,86.224998,87.665001,81.14682,3800
28-11-2011,KANSAINER,86.900002,88.400002,86.900002,87,80.531265,6910
29-11-2011,KANSAINER,86.510002,88.389999,86.510002,87.794998,81.267166,6350
30-11-2011,KANSAINER,88.5,88.5,86.059998,86.68,80.235054,810
01-12-2011,KANSAINER,86.010002,87.894997,86.010002,87.144997,80.665474,19900
02-12-2011,KANSAINER,86.5,87.665001,86.5,86.779999,80.327621,3800
05-12-2011,KANSAINER,86.010002,88.300003,86.010002,87.470001,80.966331,9810
07-12-2011,KANSAINER,87,88.900002,87,88.794998,82.192795,5720
08-12-2011,KANSAINER,88.684998,88.699997,87.010002,87.195,80.711777,4860
09-12-2011,KANSAINER,87,88.199997,86.400002,87.574997,81.063499,10840
12-12-2011,KANSAINER,87.989998,88.099998,86.5,87.150002,80.67012,8890
13-12-2011,KANSAINER,86.004997,88.5,86,88.25,81.688324,13670
14-12-2011,KANSAINER,87.220001,88.199997,86.800003,86.800003,80.346138,420
